City,State,State Code,Is Capital,id,Weather,Temperature,Humidity,Wind Speed
Foxboro,Massachusetts,MA,False,25,Clear,-17.29,70,3.16
Frederic,Michigan,MI,False,26,Clouds,-9.11,78,3.6
Haugen,Wisconsin,WI,False,55,Clear,-13.99,36,4.63
Herbster,Wisconsin,WI,False,55,Clear,-12.36,70,6.97
Hertel,Wisconsin,WI,False,55,Clear,-17.09,46,2.06
High Bridge,New Jersey,NJ,False,34,Clouds,-3.26,50,4.12
Iron River,Michigan,MI,False,26,Clouds,-13.1,77,5.78
Ladysmith,Virginia,VA,False,51,Clear,-4.28,52,2.76
Lake Nebagamon,Wisconsin,WI,False,55,Clear,-17.96,58,1.34
La Pointe,Wisconsin,WI,False,55,Clear,-13.59,57,5.14
Luck,Wisconsin,WI,False,55,Clouds,-17.46,40,4.64
Mikana,Wisconsin,WI,False,55,Clear,-15.18,68,4.14
Minong,Wisconsin,WI,False,55,Clear,-16.94,71,3.19
Odanah,Wisconsin,WI,False,55,Clear,-14.33,65,4.82
Ojibwa,Wisconsin,WI,False,55,Clear,-15.86,72,3.64
Port Wing,Wisconsin,WI,False,55,Clear,-12.84,69,6.29
Radisson,Wisconsin,WI,False,55,Clear,-15.79,71,3.74
Rice Lake,Wisconsin,WI,False,55,Clear,-14.97,36,4.63
Sarona,Wisconsin,WI,False,55,Clear,-14.12,74,3.7
Shell Lake,Wisconsin,WI,False,55,Clear,-14.01,79,3.08
Siren,Wisconsin,WI,False,55,Clear,-17.02,46,2.06
Solon Springs,Wisconsin,WI,False,55,Clear,-16.99,39,2.06
South Range,Michigan,MI,False,26,Haze,-11.77,67,11.83
Springbrook,Iowa,IA,False,19,Clouds,-7.51,46,2.82
Stone Lake,Wisconsin,WI,False,55,Clear,-16.29,56,3.53
Wascott,Wisconsin,WI,False,55,Clear,-16.94,39,2.06
Weyerhaeuser,Wisconsin,WI,False,55,Clear,-14.27,62,4.16
Winter,Wisconsin,WI,False,55,Clear,-15.97,73,3.51
Almond,New York,NY,False,36,Clouds,-6.81,77,6.71
Bear Creek,Pennsylvania,PA,False,42,Clouds,5.13,50,3.6
Butte Des Morts,Wisconsin,WI,False,55,Clear,-12.12,55,4.63
Caroline,Wisconsin,WI,False,55,Clear,-13.17,43,4.63
Clintonville,Pennsylvania,PA,False,42,Snow,-8.67,79,6.69
Fond Du Lac,Wisconsin,WI,False,55,Clear,-11.47,48,5.14
Green Lake,Wisconsin,WI,False,55,Clouds,-10.94,43,5.18
Hortonville,New York,NY,False,36,Clouds,-5.98,79,6.7
King,North Carolina,NC,False,37,Clear,-1.56,46,1.08
Larsen,Wisconsin,WI,False,55,Clear,-12.02,57,4.63
Leopolis,Wisconsin,WI,False,55,Clear,-13.15,43,4.63
Manawa,Wisconsin,WI,False,55,Clear,-12.85,55,2.68
Menasha,Wisconsin,WI,False,55,Clear,-12.15,55,4.63
Neenah,Wisconsin,WI,False,55,Clear,-12.1,56,4.63
Neshkoro,Wisconsin,WI,False,55,Clear,-12.91,47,6.69
Ogdensburg,New Jersey,NJ,False,34,Clouds,-4.61,55,4.12
Omro,Wisconsin,WI,False,55,Clear,-12.12,55,4.63
Pickett,Wisconsin,WI,False,55,Clear,-12.44,54,4.63
Poy Sippi,Wisconsin,WI,False,55,Clouds,-12.6,56,5.03
Readfield,Maine,ME,False,23,Clouds,-10.47,65,3.6
Redgranite,Wisconsin,WI,False,55,Clear,-12.88,47,6.69
Saxeville,Wisconsin,WI,False,55,Clouds,-13.0,56,5.27
Scandinavia,Wisconsin,WI,False,55,Clear,-12.18,46,4.12
Tilleda,Wisconsin,WI,False,55,Clear,-13.86,57,4.77
Van Dyne,Wisconsin,WI,False,55,Clear,-11.92,49,5.14
Waukau,Wisconsin,WI,False,55,Clear,-12.3,57,4.63
Waupaca,Wisconsin,WI,False,55,Clear,-12.88,55,5.21
Wautoma,Wisconsin,WI,False,55,Clear,-13.03,47,6.69
Weyauwega,Wisconsin,WI,False,55,Clear,-12.79,57,2.68
Wild Rose,Wisconsin,WI,False,55,Clear,-13.11,47,6.69
Winneconne,Wisconsin,WI,False,55,Clear,-12.07,55,4.63
Almelund,Minnesota,MN,False,27,Clouds,-15.57,56,4.56
Bayport,New York,NY,False,36,Clouds,-1.9,52,7.2
Braham,Minnesota,MN,False,27,Clouds,-16.18,52,4.12
Brook Park,Minnesota,MN,False,27,Clear,-16.81,46,4.12
Cannon Falls,Minnesota,MN,False,27,Clear,-13.06,61,2.06
Center City,Minnesota,MN,False,27,Clouds,-15.13,54,4.48
Chisago City,Minnesota,MN,False,27,Clear,-15.06,52,3.09
Circle Pines,Minnesota,MN,False,27,Clear,-14.49,51,4.12
Dalbo,Minnesota,MN,False,27,Clear,-16.35,54,2.57
Elko New Market,Minnesota,MN,False,27,Clear,-14.16,59,2.57
Faribault,Minnesota,MN,False,27,Clear,-14.03,66,3.6
Forest Lake,Minnesota,MN,False,27,Clouds,-15.02,55,1.34
Goodhue,Minnesota,MN,False,27,Clouds,-14.31,62,4.14
Grandy,North Carolina,NC,False,37,Clear,-1.99,47,7.93
Grasston,Minnesota,MN,False,27,Clear,-16.03,42,4.12
Henriette,Minnesota,MN,False,27,Clear,-16.25,41,4.12
Isanti,Minnesota,MN,False,27,Clouds,-15.62,51,1.79
Lake Elmo,Minnesota,MN,False,27,Clear,-14.09,48,4.12
Lakeville,Massachusetts,MA,False,25,Clouds,-1.95,58,5.66
Lindstrom,Minnesota,MN,False,27,Clear,-14.79,51,3.09
Marine On Saint Croix,Minnesota,MN,False,27,Clear,-14.82,50,3.09
Nerstrand,Minnesota,MN,False,27,Clear,-14.41,66,2.06
North Branch,New York,NY,False,36,Clouds,-6.24,75,6.75
Northfield,Massachusetts,MA,False,25,Clouds,-2.71,64,5.66
Owatonna,Minnesota,MN,False,27,Clear,-13.91,66,3.6
Pine City,New York,NY,False,36,Clouds,-4.65,61,4.12
Red Wing,Minnesota,MN,False,27,Clear,-14.02,58,1.54
Rock Creek,West Virginia,WV,False,54,Clear,-5.97,73,3.24
Rosemount,Minnesota,MN,False,27,Clear,-13.55,50,3.6
Rush City,Minnesota,MN,False,27,Clouds,-15.93,56,2.06
Saint Paul Park,Minnesota,MN,False,27,Clear,-13.24,46,4.12
Sandstone,West Virginia,WV,False,54,Clear,-5.65,60,4.3
Shafer,Minnesota,MN,False,27,Clear,-14.77,50,3.09
South Saint Paul,Minnesota,MN,False,27,Clear,-13.25,45,4.12
Inver Grove Heights,Minnesota,MN,False,27,Clear,-13.5,45,4.12
Stacy,North Carolina,NC,False,37,Clear,1.28,57,4.02
Stanchfield,Minnesota,MN,False,27,Clear,-16.21,56,2.06
Taylors Falls,Minnesota,MN,False,27,Clear,-14.27,44,3.09
Willernie,Minnesota,MN,False,27,Clear,-14.36,50,4.12
Albertville,Alabama,AL,False,1,Clouds,0.77,65,2.06
Annandale,New Jersey,NJ,False,34,Clouds,-3.39,50,4.12
Anoka,Minnesota,MN,False,27,Clear,-14.63,49,4.12
Burnsville,West Virginia,WV,False,54,Clear,-9.11,81,2.51
Becker,Mississippi,MS,False,28,Clouds,8.14,42,2.06
Bird Island,Minnesota,MN,False,27,Clear,-19.28,67,3.82
Osseo,Michigan,MI,False,26,Clear,-9.83,79,4.12
Brownton,Minnesota,MN,False,27,Clear,-13.53,47,3.6
Buffalo Lake,Minnesota,MN,False,27,Clouds,-13.93,40,4.18
Carver,Massachusetts,MA,False,25,Clouds,-2.24,60,5.66
Champlin,Minnesota,MN,False,27,Clear,-14.64,49,4.12
Chanhassen,Minnesota,MN,False,27,Clear,-13.77,48,4.12
Chaska,Minnesota,MN,False,27,Clear,-13.39,51,4.12
Cokato,Minnesota,MN,False,27,Clouds,-13.54,56,3.89
Cologne,New Jersey,NJ,False,34,Clouds,-2.94,54,7.2
Dassel,Minnesota,MN,False,27,Clear,-14.78,47,4.12
Eden Valley,Minnesota,MN,False,27,Clear,-15.69,55,3.6
Excelsior,Minnesota,MN,False,27,Clear,-13.8,47,4.12
Green Isle,Minnesota,MN,False,27,Clear,-14.21,63,2.24
Eden Prairie,Minnesota,MN,False,27,Clear,-13.53,49,4.12
Minnetonka,Minnesota,MN,False,27,Clear,-13.75,46,4.12
Lester Prairie,Minnesota,MN,False,27,Clear,-14.0,60,0.0
Loretto,Pennsylvania,PA,False,42,Clouds,-9.69,88,0.89
Maple Lake,Minnesota,MN,False,27,Clear,-14.71,50,6.69
Minnetonka Beach,Minnesota,MN,False,27,Clear,-13.84,47,4.12
New Auburn,Wisconsin,WI,False,55,Clear,-14.22,43,4.42
New Germany,Minnesota,MN,False,27,Clear,-13.98,60,0.0
Norwood Young America,Minnesota,MN,False,27,Clear,-13.97,60,0.0
Prior Lake,Minnesota,MN,False,27,Clear,-13.61,53,4.12
Saint Bonifacius,Minnesota,MN,False,27,Clouds,-14.0,49,2.68
Santiago,Minnesota,MN,False,27,Clear,-16.09,47,3.6
Shakopee,Minnesota,MN,False,27,Clear,-13.23,50,4.12
Spring Park,Minnesota,MN,False,27,Clear,-13.9,47,4.12
Stewart,Tennessee,TN,False,47,Clouds,1.44,60,1.94
Waconia,Minnesota,MN,False,27,Clouds,-14.13,49,0.89
Wayzata,Minnesota,MN,False,27,Clear,-13.9,46,4.12
Navarre,Florida,FL,False,12,Clouds,11.56,46,2.57
Maple Plain,Minnesota,MN,False,27,Clouds,-14.21,48,4.0
Winsted,Connecticut,CT,False,9,Clouds,-3.4,65,2.68
Zimmerman,Minnesota,MN,False,27,Clear,-15.52,53,2.57
Young America,Indiana,IN,False,18,Clouds,-10.68,81,3.6
Howard Lake,Minnesota,MN,False,27,Clouds,-13.31,56,4.92
Beaver Bay,Minnesota,MN,False,27,Clear,-15.18,59,4.86
Brimson,Minnesota,MN,False,27,Clear,-20.22,62,6.26
Finland,Minnesota,MN,False,27,Clear,-18.56,36,7.03
Grand Marais,Michigan,MI,False,26,Clouds,-5.72,74,12.72
Grand Portage,Minnesota,MN,False,27,Clear,-16.81,53,4.02
Hovland,Minnesota,MN,False,27,Clear,-16.59,54,6.93
Knife River,Minnesota,MN,False,27,Clear,-16.71,51,0.45
Lutsen,Minnesota,MN,False,27,Clear,-17.2,65,8.44
Schroeder,Minnesota,MN,False,27,Clear,-17.22,36,7.56
Silver Bay,New York,NY,False,36,Clouds,-2.97,70,4.74
Tofte,Minnesota,MN,False,27,Clear,-17.29,36,7.88
Two Harbors,Minnesota,MN,False,27,Clear,-16.74,51,1.34
Adolph,Minnesota,MN,False,27,Clear,-18.55,52,6.69
Alborn,Minnesota,MN,False,27,Clear,-19.4,63,4.53
Askov,Minnesota,MN,False,27,Clear,-17.32,60,4.37
Babbitt,Minnesota,MN,False,27,Clear,-22.06,59,3.09
Barnum,Iowa,IA,False,19,Clouds,-9.1,53,2.57
Biwabik,Minnesota,MN,False,27,Clear,-21.38,62,5.66
Bovey,Minnesota,MN,False,27,Clear,-20.03,58,3.94
Britt,Iowa,IA,False,19,Clouds,-11.05,31,4.37
Chisholm,Minnesota,MN,False,27,Clear,-22.1,50,6.17
Cloquet,Minnesota,MN,False,27,Clear,-18.79,54,5.14
Cohasset,Massachusetts,MA,False,25,Clouds,-1.73,59,2.06
Coleraine,Minnesota,MN,False,27,Clear,-20.03,58,3.94
Cotton,Georgia,GA,False,13,Clear,2.92,49,0.94
Crane Lake,Minnesota,MN,False,27,Clear,-18.58,82,4.29
Grand Rapids,Ohio,OH,False,39,Clouds,-9.27,71,4.47
Embarrass,Wisconsin,WI,False,55,Clear,-12.97,43,4.63
Esko,Minnesota,MN,False,27,Clear,-18.22,54,5.14
Eveleth,Minnesota,MN,False,27,Clear,-20.86,58,5.66
Finlayson,Minnesota,MN,False,27,Clear,-17.22,59,4.56
Floodwood,Minnesota,MN,False,27,Clear,-17.57,75,4.06
Hibbing,Minnesota,MN,False,27,Clear,-22.01,52,6.17
Hoyt Lakes,Minnesota,MN,False,27,Clear,-21.77,66,0.45
Iron,Minnesota,MN,False,27,Clear,-20.87,58,5.66
Jacobson,Minnesota,MN,False,27,Clear,-17.75,76,3.97
Keewatin,Minnesota,MN,False,27,Clear,-21.55,65,6.17
Kettle River,Minnesota,MN,False,27,Clear,-18.25,46,2.57
Kinney,Minnesota,MN,False,27,Clear,-21.59,51,6.17
Makinen,Minnesota,MN,False,27,Clear,-20.12,56,5.66
Marble,Pennsylvania,PA,False,42,Clouds,-9.29,87,5.12
Meadowlands,Minnesota,MN,False,27,Clear,-17.63,75,4.12
Melrude,Minnesota,MN,False,27,Clear,-21.1,79,4.3
Moose Lake,Minnesota,MN,False,27,Clear,-18.03,46,2.57
Mountain Iron,Minnesota,MN,False,27,Clear,-20.87,58,5.66
Nashwauk,Minnesota,MN,False,27,Clear,-21.58,65,3.13
Orr,Minnesota,MN,False,27,Clear,-22.01,64,3.6
Nett Lake,Minnesota,MN,False,27,Clear,-21.94,89,3.94
Pengilly,Minnesota,MN,False,27,Clear,-21.36,65,3.94
Side Lake,Minnesota,MN,False,27,Clear,-21.42,88,3.91
Soudan,Minnesota,MN,False,27,Clear,-18.99,84,4.12
Sturgeon Lake,Minnesota,MN,False,27,Clear,-18.03,46,2.57
Swan River,Minnesota,MN,False,27,Clear,-19.99,78,3.91
Swatara,Minnesota,MN,False,27,Clear,-17.9,80,3.76
Taconite,Minnesota,MN,False,27,Clear,-20.19,58,3.92
Tamarack,Minnesota,MN,False,27,Clear,-19.09,55,3.6
Tower,Michigan,MI,False,26,Clouds,-7.71,83,5.25
Twig,Minnesota,MN,False,27,Clear,-19.49,60,6.69
Warba,Minnesota,MN,False,27,Clear,-19.95,80,3.92
Willow River,Minnesota,MN,False,27,Clear,-17.99,46,2.57
Wrenshall,Minnesota,MN,False,27,Clear,-18.08,51,5.14
Duluth,Georgia,GA,False,13,Clouds,0.19,56,2.38
Altura,Minnesota,MN,False,27,Clear,-13.15,52,3.6
Blooming Prairie,Minnesota,MN,False,27,Clouds,-13.74,74,4.17
Brownsdale,Minnesota,MN,False,27,Clear,-12.17,58,3.09
Dodge Center,Minnesota,MN,False,27,Clear,-13.95,65,3.6
Eitzen,Minnesota,MN,False,27,Clouds,-11.85,33,4.4
Eyota,Minnesota,MN,False,27,Clouds,-13.78,64,4.63
Grand Meadow,Minnesota,MN,False,27,Clouds,-14.09,33,4.55
Hayfield,Minnesota,MN,False,27,Clear,-13.93,70,3.6
Hokah,Minnesota,MN,False,27,Clear,-11.81,56,5.66
Kasson,Minnesota,MN,False,27,Clear,-13.83,65,3.6
Kenyon,Rhode Island,RI,False,44,Clouds,-2.36,59,4.63
La Crescent,Minnesota,MN,False,27,Clear,-11.85,56,5.66
Lanesboro,Massachusetts,MA,False,25,Clear,-13.23,56,5.66
Mabel,Minnesota,MN,False,27,Clouds,-11.99,34,4.62
Mantorville,Minnesota,MN,False,27,Clear,-13.64,65,3.6
Mazeppa,Minnesota,MN,False,27,Clouds,-13.45,67,4.27
Minnesota City,Minnesota,MN,False,27,Clear,-11.94,52,3.6
Oronoco,Minnesota,MN,False,27,Clear,-13.31,64,3.09
Ostrander,Ohio,OH,False,39,Clear,-10.57,86,2.57
Peterson,Alabama,AL,False,1,Clouds,5.84,60,2.06
Pine Island,New York,NY,False,36,Clouds,-1.94,49,7.72
Reads Landing,Minnesota,MN,False,27,Clouds,-13.28,35,3.75
Rollingstone,Minnesota,MN,False,27,Clear,-12.04,52,3.6
Rose Creek,Minnesota,MN,False,27,Clear,-12.88,65,4.63
Rushford,New York,NY,False,36,Snow,-8.98,92,1.54
Sargeant,Minnesota,MN,False,27,Clear,-13.88,71,4.63
Stewartville,Minnesota,MN,False,27,Clear,-13.73,56,5.66
Taopi,Minnesota,MN,False,27,Clouds,-12.41,63,4.48
Wabasha,Minnesota,MN,False,27,Clouds,-13.29,35,3.73
Waltham,Massachusetts,MA,False,25,Clouds,-1.62,59,7.2
Wanamingo,Minnesota,MN,False,27,Clouds,-13.96,69,1.34
West Concord,Minnesota,MN,False,27,Clear,-14.2,67,3.6
Wykoff,Minnesota,MN,False,27,Clear,-14.02,58,5.66
Zumbro Falls,Minnesota,MN,False,27,Clouds,-13.22,64,4.24
Zumbrota,Minnesota,MN,False,27,Clouds,-13.79,68,1.34
Albert Lea,Minnesota,MN,False,27,Clear,-12.96,66,5.14
Blue Earth,Minnesota,MN,False,27,Clouds,-12.5,72,4.12
Bricelyn,Minnesota,MN,False,27,Clouds,-12.5,72,4.08
Clarks Grove,Minnesota,MN,False,27,Clear,-13.17,66,5.14
Comfrey,Minnesota,MN,False,27,Clouds,-12.91,65,4.67
Conger,Minnesota,MN,False,27,Clear,-13.06,66,5.14
Darfur,Minnesota,MN,False,27,Clouds,-12.97,65,4.68
Elmore,Alabama,AL,False,1,Clear,2.9,77,0.0
Elysian,Minnesota,MN,False,27,Clear,-12.93,56,5.66
Emmons,Minnesota,MN,False,27,Clouds,-12.75,32,4.26
Essig,Minnesota,MN,False,27,Clear,-13.9,56,2.57
Freeborn,Minnesota,MN,False,27,Clear,-13.33,68,5.14
Glenville,Pennsylvania,PA,False,42,Clear,-5.96,63,5.66
Good Thunder,Minnesota,MN,False,27,Clouds,-12.77,81,4.23
Hanska,Minnesota,MN,False,27,Clear,-12.34,65,4.02
Hartland,Maine,ME,False,23,Clouds,-11.07,64,0.89
Hollandale,Mississippi,MS,False,28,Clouds,9.32,57,4.79
Kasota,Minnesota,MN,False,27,Clear,-12.59,58,4.63
Kiester,Minnesota,MN,False,27,Clouds,-13.15,33,4.13
Kilkenny,Minnesota,MN,False,27,Clouds,-13.86,32,4.55
Lake Crystal,Minnesota,MN,False,27,Clouds,-12.35,71,3.88
Le Center,Minnesota,MN,False,27,Clouds,-13.66,54,4.55
Le Sueur,Minnesota,MN,False,27,Clouds,-13.06,54,2.24
Madelia,Minnesota,MN,False,27,Clouds,-12.19,64,1.79
Madison Lake,Minnesota,MN,False,27,Clear,-13.01,65,4.63
Minnesota Lake,Minnesota,MN,False,27,Clouds,-12.3,72,4.11
New Prague,Minnesota,MN,False,27,Clouds,-13.8,56,4.46
New Richland,Minnesota,MN,False,27,Clouds,-13.79,70,4.25
Nicollet,Minnesota,MN,False,27,Clouds,-12.83,69,3.83
Northrop,Minnesota,MN,False,27,Clear,-11.97,61,6.17
Pemberton,New Jersey,NJ,False,34,Clouds,-3.15,48,5.14
Searles,Minnesota,MN,False,27,Clear,-12.84,63,4.02
Sleepy Eye,Minnesota,MN,False,27,Clear,-13.32,61,2.57
Truman,Minnesota,MN,False,27,Clouds,-11.9,33,4.45
Vernon Center,New York,NY,False,36,Snow,-5.71,86,8.82
Waldorf,Maryland,MD,False,24,Clear,-4.44,58,0.45
Waseca,Minnesota,MN,False,27,Clear,-13.21,62,5.66
Balaton,Minnesota,MN,False,27,Clouds,-14.69,42,5.81
Beaver Creek,Minnesota,MN,False,27,Clouds,-12.45,68,4.63
Bingham Lake,Minnesota,MN,False,27,Clear,-13.03,61,6.69
Ceylon,Minnesota,MN,False,27,Clear,-11.89,61,6.69
Currie,North Carolina,NC,False,37,Clear,-1.01,47,1.43
Dovray,Minnesota,MN,False,27,Clouds,-13.8,41,5.27
Dunnell,Minnesota,MN,False,27,Clear,-11.99,61,6.69
Fulda,Indiana,IN,False,18,Clouds,-1.62,50,0.0
Hardwick,Massachusetts,MA,False,25,Snow,-3.47,53,3.95
Hendricks,West Virginia,WV,False,54,Clouds,-10.53,87,1.34
Heron Lake,Minnesota,MN,False,27,Clouds,-12.39,71,5.07
Hills,Iowa,IA,False,19,Clouds,-8.39,74,3.09
Ihlen,Minnesota,MN,False,27,Clouds,-12.81,39,5.83
Jeffers,Minnesota,MN,False,27,Clear,-13.14,61,6.69
Kanaranzi,Minnesota,MN,False,27,Clouds,-12.16,62,4.63
Kenneth,Minnesota,MN,False,27,Clouds,-12.66,70,4.63
Lake Benton,Minnesota,MN,False,27,Clouds,-16.69,74,5.95
Lakefield,Minnesota,MN,False,27,Clouds,-12.34,71,1.34
Lake Wilson,Minnesota,MN,False,27,Clear,-14.08,66,6.17
Lamberton,Minnesota,MN,False,27,Clouds,-13.63,41,5.04
Leota,Minnesota,MN,False,27,Clouds,-13.22,38,5.96
Lismore,Minnesota,MN,False,27,Clouds,-12.81,38,5.95
Lynd,Minnesota,MN,False,27,Clear,-15.24,72,6.69
Mountain Lake,Minnesota,MN,False,27,Clear,-12.8,61,6.69
Okabena,Minnesota,MN,False,27,Clouds,-12.25,71,5.16
Ormsby,Minnesota,MN,False,27,Clouds,-11.56,33,4.71
Pipestone,Minnesota,MN,False,27,Clouds,-13.68,40,6.04
Rushmore,Minnesota,MN,False,27,Clouds,-12.99,70,6.69
Ruthton,Minnesota,MN,False,27,Clouds,-17.22,43,6.07
Sherburn,Minnesota,MN,False,27,Clouds,-12.25,33,4.8
Slayton,Minnesota,MN,False,27,Clear,-13.96,66,6.17
Steen,Minnesota,MN,False,27,Clouds,-12.36,66,4.63
Storden,Minnesota,MN,False,27,Clouds,-12.97,40,5.1
Trimont,Minnesota,MN,False,27,Clouds,-12.12,33,4.79
Trosky,Minnesota,MN,False,27,Clouds,-12.94,39,5.98
Welcome,Maryland,MD,False,24,Clear,-3.71,54,5.14
Wilmont,Minnesota,MN,False,27,Clouds,-13.32,38,6.03
Willmar,Minnesota,MN,False,27,Clear,-15.03,66,3.6
Alberta,Virginia,VA,False,51,Clear,-1.43,34,0.0
Beardsley,Minnesota,MN,False,27,Clouds,-17.88,61,4.64
Belview,Minnesota,MN,False,27,Clouds,-14.09,48,4.1
Blomkest,Minnesota,MN,False,27,Clear,-14.1,61,0.0
Chokio,Minnesota,MN,False,27,Clear,-17.0,66,6.69
Clara City,Minnesota,MN,False,27,Clouds,-14.88,55,3.94
Clarkfield,Minnesota,MN,False,27,Clouds,-15.67,70,4.34
Clontarf,Minnesota,MN,False,27,Clear,-16.01,66,4.63
Correll,Minnesota,MN,False,27,Clouds,-15.1,56,0.0
Cosmos,Minnesota,MN,False,27,Clouds,-14.95,45,3.98
Danube,Minnesota,MN,False,27,Clear,-14.01,61,0.0
Ghent,New York,NY,False,36,Clouds,-2.87,65,1.79
Graceville,Florida,FL,False,12,Clear,6.48,82,2.65
Grove City,Pennsylvania,PA,False,42,Snow,-7.9,79,6.57
Hancock,New Hampshire,NH,False,33,Clouds,-4.95,73,3.09
Hanley Falls,Minnesota,MN,False,27,Clear,-14.01,66,4.12
Holloway,Ohio,OH,False,39,Clouds,-7.92,83,4.52
Kandiyohi,Minnesota,MN,False,27,Clear,-15.2,66,3.6
Kerkhoven,Minnesota,MN,False,27,Clear,-14.96,66,3.6
Lake Lillian,Minnesota,MN,False,27,Clouds,-14.06,48,3.95
Lucan,Minnesota,MN,False,27,Clouds,-13.52,44,4.83
Milroy,Pennsylvania,PA,False,42,Clouds,-6.28,65,6.17
Minneota,Minnesota,MN,False,27,Clear,-15.01,72,6.69
Montevideo,Minnesota,MN,False,27,Clear,-15.64,71,5.66
Norcross,Georgia,GA,False,13,Clear,0.52,53,0.0
Olivia,North Carolina,NC,False,37,Clear,-1.25,44,1.99
Ortonville,Michigan,MI,False,26,Clouds,-8.76,77,4.02
Pennock,Minnesota,MN,False,27,Clear,-15.01,66,3.6
Prinsburg,Minnesota,MN,False,27,Clouds,-14.95,53,3.85
Redwood Falls,Minnesota,MN,False,27,Clear,-14.03,61,3.09
Renville,Minnesota,MN,False,27,Clear,-13.98,61,0.0
Sacred Heart,Minnesota,MN,False,27,Clear,-14.04,66,4.12
Seaforth,Minnesota,MN,False,27,Clouds,-14.03,45,4.46
Spicer,Minnesota,MN,False,27,Clear,-15.47,62,3.6
Sunburg,Minnesota,MN,False,27,Clouds,-15.26,62,3.83
Taunton,Massachusetts,MA,False,25,Clouds,-2.14,61,1.34
Vesta,Virginia,VA,False,51,Clear,-6.89,50,4.08
Wabasso,Florida,FL,False,12,Clear,10.51,82,0.0
Wanda,Minnesota,MN,False,27,Clouds,-14.14,41,4.79
Saint Cloud,Florida,FL,False,12,Clear,7.52,78,0.0
Barrett,Minnesota,MN,False,27,Clear,-17.95,60,4.63
Bock,Minnesota,MN,False,27,Clouds,-17.01,47,1.79
Bowlus,Minnesota,MN,False,27,Clear,-16.95,51,2.06
Brooten,Minnesota,MN,False,27,Clouds,-16.86,64,3.83
Buckman,Minnesota,MN,False,27,Clouds,-17.37,53,4.48
Burtrum,Minnesota,MN,False,27,Clear,-16.85,60,2.57
Carlos,Minnesota,MN,False,27,Clear,-18.32,73,4.12
Cold Spring,New York,NY,False,36,Clouds,-2.88,57,6.17
Collegeville,Pennsylvania,PA,False,42,Clouds,-3.41,52,5.66
Cyrus,Minnesota,MN,False,27,Clear,-17.04,66,6.69
Elrosa,Minnesota,MN,False,27,Clear,-16.93,60,3.6
Flensburg,Minnesota,MN,False,27,Clear,-17.29,49,2.06
Foreston,Minnesota,MN,False,27,Clouds,-16.78,48,3.58
Greenwald,Minnesota,MN,False,27,Clear,-16.8,62,3.6
Grey Eagle,Minnesota,MN,False,27,Clear,-16.59,62,3.6
Hillman,Michigan,MI,False,26,Clouds,-8.22,73,5.89
Holdingford,Minnesota,MN,False,27,Clouds,-16.79,53,2.68
Holmes City,Minnesota,MN,False,27,Clear,-18.14,69,4.12
Isle,Minnesota,MN,False,27,Clouds,-17.54,63,5.35
Lastrup,Minnesota,MN,False,27,Clouds,-17.63,56,4.37
Little Falls,New Jersey,NJ,False,34,Clouds,-3.07,49,7.2
Long Prairie,Minnesota,MN,False,27,Clear,-16.94,60,2.57
Lowry,Virginia,VA,False,51,Clear,-2.68,43,4.04
Milaca,Minnesota,MN,False,27,Clouds,-16.83,47,3.58
Miltona,Minnesota,MN,False,27,Clouds,-18.27,72,3.87
New Munich,Minnesota,MN,False,27,Clear,-16.39,55,3.6
Ogilvie,Minnesota,MN,False,27,Clear,-17.05,42,3.6
Onamia,Minnesota,MN,False,27,Clouds,-17.74,61,4.72
Osakis,Minnesota,MN,False,27,Clear,-17.39,65,4.12
Parkers Prairie,Minnesota,MN,False,27,Clouds,-19.38,75,3.96
Paynesville,West Virginia,WV,False,54,Clear,-8.0,84,0.45
Pease,Minnesota,MN,False,27,Clear,-16.56,47,3.58
Pierz,Minnesota,MN,False,27,Clear,-17.26,48,2.06
Saint Stephen,South Carolina,SC,False,45,Clear,0.54,46,1.46
Saint Martin,Minnesota,MN,False,27,Clear,-16.09,53,4.12
Sartell,Minnesota,MN,False,27,Clear,-16.07,53,3.6
Sauk Centre,Minnesota,MN,False,27,Clear,-16.57,64,3.6
Sauk Rapids,Minnesota,MN,False,27,Clear,-16.03,53,3.6
Swanville,Minnesota,MN,False,27,Clear,-16.97,60,2.57
Upsala,Minnesota,MN,False,27,Clouds,-16.88,53,3.71
Villard,Minnesota,MN,False,27,Clear,-17.11,66,4.12
Wahkon,Minnesota,MN,False,27,Clouds,-17.51,63,5.32
Waite Park,Minnesota,MN,False,27,Clear,-16.13,52,3.6
Brainerd,Minnesota,MN,False,27,Clear,-18.33,56,2.06
Baxter,West Virginia,WV,False,54,Clouds,-9.41,75,3.32
Ah Gwah Ching,Minnesota,MN,False,27,Clear,-21.45,72,2.57
Aitkin,Minnesota,MN,False,27,Clear,-20.02,59,2.06
Akeley,Minnesota,MN,False,27,Clear,-21.93,72,2.57
Backus,Minnesota,MN,False,27,Clear,-19.1,65,3.09
Bertha,Minnesota,MN,False,27,Clouds,-21.06,65,4.04
Browerville,Minnesota,MN,False,27,Clouds,-16.92,56,4.22
Clarissa,Minnesota,MN,False,27,Clouds,-17.0,59,4.23
Crosslake,Minnesota,MN,False,27,Clear,-18.93,78,3.27
Deerwood,Minnesota,MN,False,27,Clear,-19.32,59,2.06
Eagle Bend,Minnesota,MN,False,27,Clouds,-18.19,61,4.2
